883	11	98	53	2	624	147	1228	914	38	48	18	8	1	0	0	3307	259	14373	14602	5653	3680	498	377	70	15090	3490	10911	1786	166	427	427	188	194	67	64	20	0	0	1	0	0	0	914	554	141	337	103	9	0	9	3	0	0	20	1	188	5	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1170	5	14	9	1	30	7	177	53	4	1	3	1	0	0	0	42	2	784	2762	120	64	12	0	3	1865	55	706	305	0	2	12	0	0	2	6	0	0	0	0	0	0	0	136	0	12	16	15	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
747	16	252	114	6	3470	479	2854	3264	223	278	78	113	6	3	0	41606	1324	65044	30986	41409	18830	7476	5049	447	27373	18958	33538	7312	1731	3363	1327	5048	2018	1212	692	258	101	37	141	43	2	0	1474	2655	890	2441	324	85	88	75	36	0	0	299	11	841	87	522	227	33	4	1	25	4	5	0	0	0	0	0	0	0	0
491	4	12	5	1	19	2	107	31	2	3	2	1	0	0	0	15	0	363	950	50	19	6	3	1	1514	40	310	91	0	5	16	4	0	1	1	0	0	0	0	0	0	0	73	11	8	6	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	2	7	1	0	8	0	18	5	1	0	0	1	0	0	0	3	0	47	38	4	0	2	0	0	174	6	15	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494	2	5	0	1	4	0	21	0	0	5	0	0	0	0	0	1	0	33	51	0	0	0	4	0	249	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
668	3	10	3	0	14	1	27	18	2	0	0	1	0	0	0	9	0	83	56	25	8	5	0	0	222	24	51	3	0	0	1	3	1	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	4	8	6	0	4	4	22	22	1	0	0	1	0	0	0	0	1	21	28	11	20	1	0	0	191	20	61	2	0	0	2	1	2	2	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
854	7	95	19	2	915	26	1358	443	72	91	8	16	2	1	0	7204	19	21773	19197	3678	802	1610	1250	12	14375	2017	5764	2978	658	344	566	465	465	51	192	75	35	4	10	3	1	0	984	1035	54	251	185	27	19	8	17	0	0	104	0	113	33	66	20	7	2	0	2	0	0	0	0	0	0	0	0	0	0
1107	3	7	3	0	4	1	52	12	1	0	0	1	0	0	0	1	0	55	852	7	5	0	0	0	600	13	101	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	56	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1153	3	10	3	0	13	1	37	18	1	0	0	1	0	0	0	8	0	109	82	22	8	3	0	0	517	25	71	2	0	0	2	4	1	1	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	3	3	2	1	1	0	7	2	0	2	1	1	0	0	0	0	0	6	10	0	0	0	1	0	74	0	6	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	3	10	3	0	16	1	70	18	2	0	0	1	0	0	0	16	0	326	1080	31	8	5	0	0	792	24	139	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	57	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	2	3	0	1	1	0	8	0	0	3	0	0	0	0	0	0	0	7	11	0	0	0	1	0	69	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	2	4	1	0	1	0	9	2	1	0	0	1	0	0	0	0	0	8	15	0	0	0	0	0	74	1	6	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	4	9	5	1	8	2	29	20	1	5	2	1	0	0	0	4	0	44	65	15	11	1	6	1	318	19	63	5	4	9	1	3	1	1	0	0	0	0	0	0	0	0	2	22	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	3	15	2	1	42	0	156	24	1	6	1	0	0	0	0	81	0	1021	2599	77	0	7	7	0	1611	54	294	81	7	6	21	0	0	0	0	0	0	0	0	0	0	0	135	16	9	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1192	3	8	3	0	9	1	21	14	2	0	0	1	0	0	0	7	0	55	29	18	6	3	0	0	192	15	37	6	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	2	5	1	0	3	0	14	3	1	0	0	1	0	0	0	0	0	17	14	1	0	1	0	0	57	2	7	4	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1176	4	9	5	1	8	2	26	20	1	5	2	1	0	0	0	4	0	56	59	15	11	1	6	1	198	19	58	5	4	9	1	3	0	1	0	0	0	0	0	0	0	0	6	20	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
820	10	140	44	1	2572	112	1453	1131	134	81	8	21	3	0	0	46538	182	44920	12885	19842	3992	6626	2141	28	14989	4558	11175	4024	949	634	1003	911	306	145	619	234	0	0	7	3	3	0	715	702	39	1003	168	17	0	24	24	0	0	109	0	193	41	77	14	9	0	0	4	0	0	0	0	0	0	0	0	0	0
506	3	3	2	1	1	0	13	2	0	2	1	1	0	0	0	0	0	12	54	0	0	0	1	0	111	0	12	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	3	6	3	0	3	1	17	10	1	0	0	1	0	0	0	0	0	25	59	5	4	1	0	0	123	8	33	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	2	3	0	1	1	0	14	0	0	3	0	0	0	0	0	0	0	13	55	0	0	0	1	0	110	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507	2	4	1	0	1	0	5	2	1	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	27	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583	3	7	3	0	6	1	20	12	1	0	0	1	0	0	0	2	0	44	43	10	5	2	0	0	282	10	39	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	4	10	5	1	11	2	42	25	1	3	2	1	0	0	0	7	0	112	192	30	15	3	1	1	587	28	109	1	2	5	1	2	3	1	0	0	0	0	0	0	0	0	25	11	6	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	3	6	2	1	3	0	20	8	0	4	1	0	0	0	0	0	0	18	27	4	0	0	2	0	252	8	23	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	6	15	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512	3	10	3	0	11	1	31	18	1	0	0	1	0	0	0	5	0	70	47	18	8	1	0	0	273	27	59	2	0	0	1	4	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	6	28	14	1	173	16	350	137	22	1	4	1	0	0	0	833	9	5000	5720	864	243	262	0	6	3328	181	1750	1037	0	3	112	1	0	3	39	0	0	0	0	0	0	0	251	0	26	110	80	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1198	4	14	6	0	22	4	113	40	1	0	0	1	0	0	0	22	1	448	779	63	38	2	0	0	1509	62	336	1	0	0	16	3	0	2	0	0	0	0	0	0	0	0	76	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
949	7	123	20	1	1657	30	1608	638	125	58	5	13	8	0	0	16764	25	37899	19943	8075	1323	3278	827	10	15528	3560	7611	5518	743	280	911	552	322	50	470	424	0	0	8	1	24	0	922	559	38	563	272	136	0	39	31	0	0	49	0	185	34	84	10	40	0	0	3	0	1	4	0	0	0	0	0	0	0
1247	3	8	3	0	7	1	30	14	1	0	0	1	0	0	0	4	0	49	59	13	6	0	0	0	296	17	55	5	0	0	1	1	2	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1017	3	5	3	0	0	1	7	8	2	0	0	1	0	0	0	0	0	0	3	0	3	0	0	0	77	6	11	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	3	5	2	1	2	0	27	5	0	3	1	1	0	0	0	0	0	17	101	1	0	0	1	0	417	3	36	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	8	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	2	5	1	0	3	0	19	3	1	0	0	1	0	0	0	0	0	27	59	1	0	1	0	0	281	2	18	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	3	13	2	1	43	0	158	23	3	3	1	0	0	0	0	97	0	1125	2169	85	0	22	1	0	1953	30	305	147	1	3	24	0	0	0	1	0	0	0	0	0	0	0	139	9	10	6	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	3	12	3	0	36	1	100	22	1	0	0	1	0	0	0	84	0	702	600	72	10	0	0	0	1815	27	197	2	0	0	33	0	1	1	0	0	0	0	0	0	0	0	61	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
793	10	98	45	0	600	120	1791	816	61	0	0	33	0	0	0	2674	210	17644	30163	4831	3057	644	0	0	18001	3090	12621	3287	0	0	478	553	1431	207	104	0	0	0	8	19	0	0	1583	0	0	399	224	0	0	0	9	0	0	0	0	250	0	136	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
521	4	9	5	1	16	2	91	23	0	2	2	1	0	0	0	20	0	390	717	46	14	0	1	1	1345	18	263	0	0	3	14	1	1	1	0	0	0	0	0	0	0	0	66	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	3	9	3	0	11	1	23	16	2	0	0	1	0	0	0	7	0	64	38	21	7	4	0	0	285	20	43	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	2	4	0	1	2	0	16	0	0	4	0	0	0	0	0	0	0	16	35	0	0	0	2	0	261	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	2	5	1	0	3	0	14	3	1	0	0	1	0	0	0	0	0	20	25	1	0	1	0	0	109	2	11	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	7	85	21	0	700	35	1165	482	65	0	0	14	0	0	0	4237	35	18572	17229	3799	1147	1084	0	0	11275	2232	5799	3581	0	0	439	383	489	58	182	0	0	0	9	4	0	0	782	0	0	303	216	0	0	0	25	0	0	0	0	71	0	71	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
1365	6	15	14	1	19	16	104	72	1	1	4	1	0	0	0	13	9	347	969	93	126	2	0	6	1153	82	517	3	0	3	11	2	1	3	0	0	0	0	0	0	0	0	53	1	13	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	3	4	2	1	1	0	15	3	0	3	1	1	0	0	0	0	0	10	53	0	0	0	1	0	148	1	15	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	2	4	1	0	2	0	12	2	1	0	0	1	0	0	0	0	0	21	44	1	0	1	0	0	128	0	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	3	8	2	1	10	0	38	13	1	3	1	0	0	0	0	7	0	112	217	19	0	3	1	0	469	15	64	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	22	10	5	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	2	3	1	0	0	0	4	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	26	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	3	7	2	1	5	0	28	8	0	4	1	1	0	0	0	1	0	40	84	5	0	0	2	0	269	8	40	0	4	3	0	3	0	0	0	0	0	0	0	0	0	0	6	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	2	6	1	0	5	0	26	4	1	0	0	1	0	0	0	1	0	50	83	2	0	1	0	0	261	4	25	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	4	15	6	0	28	4	170	43	4	0	0	1	0	0	0	33	1	730	2469	84	41	11	0	0	2064	71	507	141	0	0	25	0	1	2	1	0	0	0	0	0	0	0	162	0	0	11	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
786	8	145	26	2	2368	45	1819	804	158	137	10	24	13	1	0	33801	45	50425	21583	11715	1827	6138	2993	20	15938	4066	9196	6348	1459	665	1079	975	586	103	663	805	49	5	14	3	30	0	879	1164	62	710	274	258	22	61	44	0	0	143	0	182	49	124	20	99	11	0	7	3	4	8	0	0	1	0	0	0	0
1144	3	8	2	1	6	0	23	11	1	5	1	0	0	0	0	1	0	35	24	8	0	1	4	0	280	15	29	3	5	5	0	0	0	0	0	0	0	0	0	0	0	0	9	15	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	3	3	2	1	1	0	6	2	0	2	1	1	0	0	0	0	0	6	12	0	0	0	1	0	119	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538	2	4	1	0	2	0	7	2	1	0	0	1	0	0	0	0	0	12	12	1	0	1	0	0	119	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	2	3	0	1	1	0	8	0	0	3	0	0	0	0	0	0	0	7	12	0	0	0	1	0	119	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	2	3	1	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	3	4	2	1	1	0	23	3	0	3	1	1	0	0	0	0	0	14	104	0	0	0	1	0	235	1	22	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	3	8	3	0	7	1	48	14	2	0	0	1	0	0	0	2	0	122	306	13	6	3	0	0	510	16	95	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544	3	11	2	1	29	0	108	19	0	3	1	0	0	0	0	56	0	643	788	57	0	0	1	0	1258	24	200	0	1	3	8	0	0	0	0	0	0	0	0	0	0	0	51	14	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542	2	4	1	0	1	0	8	2	1	0	0	1	0	0	0	0	0	6	6	0	0	0	0	0	68	1	5	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546	3	5	2	1	4	0	22	5	0	3	1	1	0	0	0	1	0	39	61	2	0	0	3	0	243	2	25	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	5	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548	3	11	3	0	15	1	33	20	2	0	0	1	0	0	0	9	0	97	82	27	9	5	0	0	370	33	65	2	0	0	1	3	0	1	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549	2	4	0	1	3	0	20	0	0	4	0	0	0	0	0	1	0	36	58	0	0	0	3	0	230	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
547	3	8	3	0	6	1	24	14	2	0	0	1	0	0	0	2	0	45	57	11	6	2	0	0	145	17	43	5	0	0	1	1	2	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1305	5	16	9	1	45	7	105	59	2	3	3	1	0	0	0	104	2	786	628	178	70	16	1	3	1255	69	413	48	2	8	9	1	0	2	0	0	0	0	0	0	0	0	39	7	12	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	3	4	2	1	3	0	11	3	0	3	1	1	0	0	0	1	0	22	25	1	0	0	3	0	121	0	11	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	2	5	1	0	5	0	12	3	1	0	0	1	0	0	0	2	0	33	25	3	0	2	0	0	121	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	2	4	0	1	3	0	13	0	0	4	0	0	0	0	0	1	0	24	25	0	0	0	3	0	121	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	2	3	1	0	0	0	5	1	1	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	22	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	4	13	5	1	37	2	157	35	1	2	2	1	0	0	0	77	0	1075	2680	108	22	7	1	1	1950	37	465	77	0	3	21	2	0	1	0	0	0	0	0	0	0	0	145	6	10	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	2	5	1	0	3	0	11	3	1	0	0	1	0	0	0	0	0	17	14	1	0	1	0	0	111	2	8	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559	2	4	0	1	2	0	18	0	0	4	0	0	0	0	0	0	0	18	48	0	0	0	2	0	240	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	3	6	3	0	3	1	17	10	1	0	0	1	0	0	0	0	0	22	41	5	4	1	0	0	174	8	31	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1278	3	7	3	0	6	1	17	12	1	0	0	1	0	0	0	2	0	34	32	10	5	2	0	0	133	10	31	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
561	3	5	2	1	4	0	14	6	0	2	1	1	0	0	0	1	0	21	29	4	0	0	1	0	159	2	21	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563	2	6	1	0	5	0	15	4	1	0	0	1	0	0	0	1	0	30	29	2	0	1	0	0	159	4	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564	2	3	0	1	1	0	11	0	0	3	0	0	0	0	0	0	0	8	22	0	0	0	1	0	97	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
964	6	66	14	1	487	16	932	281	39	35	4	6	1	0	0	2963	9	11555	12955	1902	443	606	357	6	10609	1122	3776	1850	208	136	296	145	121	20	82	29	0	0	1	0	0	0	686	397	25	140	110	34	0	4	6	0	0	22	0	65	8	25	4	6	0	0	1	0	0	0	0	0	0	0	0	0	0
566	5	12	9	1	12	7	79	42	1	4	3	1	0	0	0	7	2	107	778	45	48	3	2	3	1004	47	253	2	4	11	4	1	1	2	0	0	0	0	0	0	0	0	50	61	7	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	3	6	3	0	3	1	16	10	1	0	0	1	0	0	0	0	0	16	17	5	4	1	0	0	181	8	27	4	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	4	60	5	1	742	2	769	171	47	5	2	2	0	0	0	6426	0	18250	8169	2124	107	1126	4	1	8241	835	2148	2025	5	10	541	96	35	4	127	0	0	0	1	0	0	0	446	13	55	135	111	0	0	0	7	0	0	0	0	34	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
567	2	6	1	0	6	0	14	4	1	0	0	1	0	0	0	2	0	31	13	3	0	2	0	0	88	3	11	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1233	3	8	3	0	7	1	23	14	2	0	0	1	0	0	0	2	0	44	45	13	6	3	0	0	260	16	43	6	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1320	6	17	14	1	33	16	144	81	3	2	4	1	0	0	0	46	9	703	1176	163	141	14	1	6	1930	98	698	60	0	7	27	1	1	3	0	0	0	0	0	0	0	0	109	20	14	15	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1297	3	6	3	0	3	1	18	10	1	0	0	1	0	0	0	0	0	21	30	5	4	1	0	0	164	8	33	5	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
716	36	487	593	37	4946	6004	5038	14499	256	1522	1020	425	87	110	6	45216	42217	88786	53022	133909	202317	6709	20796	13234	41124	75834	133073	8874	12858	38845	1600	13586	9238	10470	612	4015	2952	2670	280	502	122	126	2070	12507	9384	6090	305	1637	3463	2010	29	442	129	940	242	3127	473	1374	1789	426	507	219	44	119	257	21	59	59	52	4	7	5	0
726	21	277	200	10	3276	1159	3312	4739	197	509	153	122	24	17	1	36537	4610	63334	37736	50271	37633	6187	9481	1085	31877	23141	51565	7065	3640	7321	1340	4285	2876	1755	670	1253	653	242	86	66	29	10	1839	4583	1220	2734	322	470	445	336	33	83	13	534	8	1216	170	487	309	141	78	12	16	13	18	6	10	5	7	0	0	0	0
571	3	3	2	1	1	0	5	2	0	2	1	1	0	0	0	0	0	5	10	0	0	0	1	0	73	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	2	4	1	0	2	0	6	2	1	0	0	1	0	0	0	0	0	10	10	1	0	1	0	0	73	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574	2	3	0	1	1	0	7	0	0	3	0	0	0	0	0	0	0	6	10	0	0	0	1	0	73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
